SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Gloci1|Gloci1_1820928	Gloci1|Gloci1_44652	0.528990	4.411623	0.119908	1405.415789	358.584211	1.733584	3.954744	1983
Gloci1|Gloci1_28949	Gloci1|Gloci1_57974	0.775220	4.530358	0.171117	1559.906255	420.093745	1.355984	4.715827	2442
Gloci1|Gloci1_45425	Gloci1|Gloci1_1309742	0.836824	4.538062	0.184401	1297.569124	424.430876	1.359619	5.247267	2688
Gloci1|Gloci1_45424	Gloci1|Gloci1_1747676	0.497332	1.763364	0.282036	816.747622	287.252378	1.934537	2.480232	1212
Gloci1|Gloci1_1733233	Gloci1|Gloci1_1728809	0.295442	4.177210	0.070727	901.667336	262.332664	1.188936	3.510848	1236
Gloci1|Gloci1_1821412	Gloci1|Gloci1_1832657	0.617164	2.391753	0.258038	1043.553450	342.446550	1.617209	3.166864	1479
Gloci1|Gloci1_1717220	Gloci1|Gloci1_1843294	0.485768	3.750353	0.129526	544.516895	148.483105	1.551947	3.555727	831
Gloci1|Gloci1_1717219	Gloci1|Gloci1_40449	0.690988	4.116494	0.167858	1138.067522	241.932478	1.094615	3.874575	1452
Gloci1|Gloci1_1818979	Gloci1|Gloci1_53116	0.594266	2.012323	0.295313	417.197155	167.802845	1.169610	3.003075	834
Gloci1|Gloci1_1820652	Gloci1|Gloci1_53321	0.697416	4.355144	0.160136	1257.427407	332.572593	1.290596	4.387455	2196
Gloci1|Gloci1_1717216	Gloci1|Gloci1_1832036	0.547276	4.224267	0.129555	1154.680481	279.319519	1.234123	3.790481	1548
Gloci1|Gloci1_1854756	Gloci1|Gloci1_1731005	0.563646	4.046924	0.139278	874.499733	220.500267	1.234214	3.795223	1152
Gloci1|Gloci1_28933	Gloci1|Gloci1_1824470	0.372111	3.640928	0.102202	891.674485	128.325515	1.279405	2.350076	1308
Gloci1|Gloci1_1820851	Gloci1|Gloci1_59854	0.646505	4.063913	0.159084	1010.447951	225.552049	1.261948	3.810396	1314
Gloci1|Gloci1_28927	Gloci1|Gloci1_37100	0.966928	1.690668	0.571921	2431.472886	898.527114	1.956063	3.486640	4248
Gloci1|Gloci1_1818540	Gloci1|Gloci1_1849320	0.423608	3.261409	0.129885	315.634155	77.365845	1.792587	2.946769	495
Gloci1|Gloci1_1819469	Gloci1|Gloci1_1826152	0.303870	2.299494	0.132146	772.496919	232.503081	1.903929	2.296650	1035
Gloci1|Gloci1_1907306	Gloci1|Gloci1_1746457	0.249925	2.635339	0.094836	1117.157624	352.842376	1.864689	2.467479	1563
Gloci1|Gloci1_151278	Gloci1|Gloci1_45394	0.260469	3.971780	0.065580	748.521452	199.478548	1.563475	3.124214	1116
Gloci1|Gloci1_1756570	Gloci1|Gloci1_1946711	0.599707	3.651360	0.164242	802.876948	130.123052	1.797549	3.075939	1431
Gloci1|Gloci1_1820852	Gloci1|Gloci1_1844279	0.401813	3.313783	0.121255	946.038480	82.961520	1.863520	1.909759	1155
Gloci1|Gloci1_1820307	Gloci1|Gloci1_1728044	0.791997	2.319972	0.341382	1073.878590	348.121410	1.548680	3.498186	1965
Gloci1|Gloci1_1733207	Gloci1|Gloci1_1755739	0.870987	4.324569	0.201404	1135.712379	319.287621	1.822269	4.886541	1704
Gloci1|Gloci1_1854692	Gloci1|Gloci1_1748632	0.527488	2.137474	0.246781	1422.160584	515.839416	1.909733	2.868059	2310
Gloci1|Gloci1_1767938	Gloci1|Gloci1_1667585	0.764843	3.976293	0.192351	834.317440	200.682560	1.484214	4.162593	1524
