SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
Exova1|Exova1_87	Exova1|Exova1_101838	0.000000	0.000000	99.000000	524.058174	198.941826	4.600000	0.000000	723
Exova1|Exova1_229536	Exova1|Exova1_227850	0.000000	0.011502	0.000010	194.389960	87.610040	4.600000	0.010720	282
Exova1|Exova1_271943	Exova1|Exova1_277509	0.674774	4.802295	0.140511	2480.310775	603.689225	1.099607	4.448194	4167
Exova1|Exova1_271951	Exova1|Exova1_290427	0.449177	3.552333	0.126446	434.971966	114.028034	0.861494	3.281121	627
Exova1|Exova1_277112	Exova1|Exova1_182999	0.770577	3.256247	0.236646	703.174474	229.825526	1.477952	4.148614	1167
Exova1|Exova1_296780	Exova1|Exova1_274597	0.752172	1.668228	0.450881	443.761738	153.238262	1.557268	2.961917	660
Exova1|Exova1_260262	Exova1|Exova1_275126	0.684224	2.255130	0.303408	1246.104513	370.895487	1.368350	3.133640	1785
Exova1|Exova1_311023	Exova1|Exova1_240895	0.757880	4.514466	0.167878	1382.714485	411.285515	1.147601	4.857301	1959
Exova1|Exova1_311037	Exova1|Exova1_303797	0.713340	4.490874	0.158842	1524.450453	398.549547	1.402823	4.488747	2436
Exova1|Exova1_237298	Exova1|Exova1_279760	0.765983	2.938781	0.260647	631.200032	196.799968	1.487006	3.847248	1077
Exova1|Exova1_248507	Exova1|Exova1_237689	0.842683	4.020669	0.209588	705.085168	212.914832	1.625102	4.739292	1128
Exova1|Exova1_311061	Exova1|Exova1_289021	0.451000	4.001858	0.112698	698.358865	207.641135	1.310238	3.794404	927
Exova1|Exova1_311062	Exova1|Exova1_299692	0.550568	4.299434	0.128056	1209.235494	308.764506	1.187349	3.939286	1602
Exova1|Exova1_224623	Exova1|Exova1_274830	0.327609	3.305982	0.099096	1051.587618	298.412382	1.282631	2.957900	1509
Exova1|Exova1_271995	Exova1|Exova1_107378	0.753371	4.662772	0.161571	1730.787940	501.212060	1.262088	4.893766	2451
Exova1|Exova1_234062	Exova1|Exova1_287865	0.625165	4.069815	0.153610	732.666203	227.333797	1.025093	4.322637	1425
Exova1|Exova1_271998	Exova1|Exova1_289037	0.782032	4.689609	0.166758	1754.528542	519.471458	1.309372	5.024030	2811
Exova1|Exova1_248533	Exova1|Exova1_274334	0.740063	3.924361	0.188582	601.743215	187.256785	1.287137	4.487419	906
Exova1|Exova1_272000	Exova1|Exova1_294786	0.718354	4.061217	0.176881	816.257292	224.742708	0.758404	4.320145	1146
Exova1|Exova1_287240	Exova1|Exova1_315223	0.683664	4.058672	0.168445	808.018586	223.981414	1.150036	4.248490	3213
Exova1|Exova1_277180	Exova1|Exova1_312237	0.280648	2.391245	0.117365	332.699821	114.300179	1.766809	2.461016	525
Exova1|Exova1_236638	Exova1|Exova1_290774	0.727529	3.878361	0.187587	579.883000	176.117000	0.912600	4.384631	897
