Saico1|Saico1_10129	GH5.hmm  	4.3e-29	28	241	496	776	0.774545454545455
Saico1|Saico1_10218	CBM48.hmm  	1.7e-10	3	47	59	113	0.578947368421053
Saico1|Saico1_10218	GH13.hmm  	1.4e-28	22	259	207	497	0.792642140468227
Saico1|Saico1_10349	GH81.hmm  	4.9e-210	7	622	522	1218	0.988745980707395
Saico1|Saico1_10360	GT25.hmm  	6.6e-18	4	96	62	149	0.50828729281768
Saico1|Saico1_10676	GT24.hmm  	1e-129	1	248	1178	1425	0.995967741935484
Saico1|Saico1_112746	GT2.hmm  	3.1e-17	75	167	482	577	0.547619047619048
Saico1|Saico1_121550	CE10.hmm  	2e-39	75	198	119	250	0.360703812316716
Saico1|Saico1_128082	GH132.hmm  	7.9e-95	4	250	140	384	0.811881188118812
Saico1|Saico1_141982	GH128.hmm  	7.1e-66	7	224	113	332	0.96875
Saico1|Saico1_151984	CE1.hmm  	1.6e-07	101	205	98	258	0.458149779735683
Saico1|Saico1_162700	GH37.hmm  	1.8e-151	2	491	53	621	0.995926680244399
Saico1|Saico1_16470	GH47.hmm  	8.8e-165	3	446	165	868	0.993273542600897
Saico1|Saico1_17152	AA7.hmm  	5.7e-24	6	205	15	209	0.434497816593886
Saico1|Saico1_17164	GT34.hmm  	1.4e-87	2	245	70	321	0.98780487804878
Saico1|Saico1_171798	GT35.hmm  	3.2e-239	1	624	216	895	0.92433234421365
Saico1|Saico1_17454	AA3.hmm  	1.9e-52	88	401	196	697	0.506472491909385
Saico1|Saico1_17816	GT4.hmm  	1.6e-36	6	145	200	337	0.86875
Saico1|Saico1_18140	AA4.hmm  	7.6e-19	18	191	83	258	0.331417624521073
Saico1|Saico1_18183	GH31.hmm  	1.2e-145	2	426	314	759	0.992974238875878
Saico1|Saico1_18825	GT2.hmm  	5.9e-17	3	162	1221	1464	0.946428571428571
Saico1|Saico1_19004	GT71.hmm  	1.7e-22	15	257	182	423	0.916666666666667
Saico1|Saico1_19549	CE1.hmm  	3.5e-08	14	140	115	252	0.555066079295154
Saico1|Saico1_19830	GT39.hmm  	4e-65	2	223	51	292	0.991031390134529
Saico1|Saico1_20179	GH27.hmm  	8.7e-53	118	317	101	289	0.530666666666667
Saico1|Saico1_20739	CE1.hmm  	1.7e-48	7	224	31	284	0.955947136563877
