Conpu1|Conpu1_100007	CBM32.hmm  	8e-08	11	88	31	127	0.620967741935484
Conpu1|Conpu1_100144	GH10.hmm  	4.6e-98	10	301	12	312	0.96039603960396
Conpu1|Conpu1_100165	CE10.hmm  	7.9e-35	70	188	112	247	0.346041055718475
Conpu1|Conpu1_100181	GH13.hmm  	3.8e-37	24	285	60	400	0.872909698996655
Conpu1|Conpu1_101066	GH43.hmm  	1e-44	4	246	5	336	0.975806451612903
Conpu1|Conpu1_101154	GH5.hmm  	2.9e-46	1	246	11	353	0.890909090909091
Conpu1|Conpu1_101753	GH23.hmm  	1.1e-12	18	101	186	267	0.614814814814815
Conpu1|Conpu1_101782	GH18.hmm  	4e-71	3	284	6	403	0.949324324324324
Conpu1|Conpu1_102278	GH43.hmm  	6.5e-44	4	246	24	311	0.975806451612903
Conpu1|Conpu1_102381	GH3.hmm  	1.5e-61	3	215	141	372	0.981481481481482
Conpu1|Conpu1_102654	GH43.hmm  	1.2e-43	4	244	24	311	0.967741935483871
Conpu1|Conpu1_102860	GT32.hmm  	2.8e-24	2	87	81	161	0.944444444444444
Conpu1|Conpu1_103573	GH109.hmm  	1.6e-10	1	113	12	128	0.888888888888889
Conpu1|Conpu1_103907	GH16.hmm  	1.4e-17	4	189	206	557	0.978835978835979
Conpu1|Conpu1_103935	CE10.hmm  	2.3e-36	67	193	109	252	0.36950146627566
Conpu1|Conpu1_104186	GH131.hmm  	7.2e-84	2	254	25	254	0.988235294117647
Conpu1|Conpu1_104287	CE8.hmm  	5.1e-59	6	283	57	380	0.961805555555556
Conpu1|Conpu1_104311	CE8.hmm  	4.4e-67	3	285	46	356	0.979166666666667
Conpu1|Conpu1_105137	GH5.hmm  	1.7e-23	24	240	157	473	0.785454545454545
Conpu1|Conpu1_105205	CE1.hmm  	1.1e-05	28	141	33	137	0.497797356828194
Conpu1|Conpu1_105541	GH31.hmm  	2.8e-146	2	427	345	801	0.995316159250585
