Rphy|AQF_AMT00000002001	GT2.hmm  	2e-12	3	162	102	315	0.946428571428571
Rphy|AQF_AMT00000013001	CE1.hmm  	4.6e-09	39	143	82	237	0.458149779735683
Rphy|AQF_AMT00000065001	CE10.hmm  	7.6e-29	64	172	200	324	0.316715542521994
Rphy|AQF_AMT00000088001	GT22.hmm  	7.8e-77	1	389	34	547	0.997429305912596
Rphy|AQF_AMT00000111001	GT90.hmm  	3.3e-09	40	176	250	373	0.544
Rphy|AQF_AMT00000144001	GT2.hmm  	3.4e-17	73	164	847	939	0.541666666666667
Rphy|AQF_AMT00000158001	GH17.hmm  	1.6e-15	82	306	592	778	0.720257234726688
Rphy|AQF_AMT00000183001	CE10.hmm  	5.8e-33	81	318	25	294	0.695014662756598
Rphy|AQF_AMT00000200001	GT8.hmm  	2.6e-39	22	255	127	399	0.906614785992218
Rphy|AQF_AMT00000452001	GH18.hmm  	5.6e-79	4	285	48	395	0.949324324324324
Rphy|AQF_AMT00000507001	GH18.hmm  	6.4e-63	6	282	126	483	0.932432432432432
Rphy|AQF_AMT00000511001	CE10.hmm  	9.5e-44	67	316	65	304	0.730205278592375
Rphy|AQF_AMT00000528001	GH31.hmm  	7e-126	6	426	318	856	0.983606557377049
Rphy|AQF_AMT00000554001	GT4.hmm  	1.7e-26	6	128	251	412	0.7625
Rphy|AQF_AMT00000555001	GH5.hmm  	2.8e-22	28	240	175	412	0.770909090909091
Rphy|AQF_AMT00000557001	CE4.hmm  	5.9e-17	6	119	127	241	0.869230769230769
Rphy|AQF_AMT00000597001	CE10.hmm  	3.1e-17	48	174	73	215	0.36950146627566
Rphy|AQF_AMT00000616001	GH3.hmm  	3.9e-53	5	195	31	226	0.87962962962963
Rphy|AQF_AMT00000645001	GT3.hmm  	1.1e-297	1	635	17	649	0.995290423861852
Rphy|AQF_AMT00000661001	CE1.hmm  	6.8e-08	28	161	352	486	0.585903083700441
Rphy|AQF_AMT00000662001	GT41.hmm  	5.2e-47	305	520	1069	1405	0.304964539007092
Rphy|AQF_AMT00000718001	CE4.hmm  	2e-10	24	116	93	182	0.707692307692308
Rphy|AQF_AMT00000763001	GH16.hmm  	8.7e-41	6	189	245	575	0.968253968253968
Rphy|AQF_AMT00000788001	AA3.hmm  	2e-70	85	400	45	594	0.509708737864078
Rphy|AQF_AMT00000790001	CE10.hmm  	1.4e-09	93	208	116	241	0.337243401759531
Rphy|AQF_AMT00000791001	CE10.hmm  	4.7e-06	93	278	533	717	0.542521994134897
Rphy|AQF_AMT00000828001	GT31.hmm  	1.6e-11	1	74	94	172	0.380208333333333
