Hetan2|Hetan2_100517	GH5.hmm  	2.5e-06	3	147	51	223	0.523636363636364
Hetan2|Hetan2_101324	CE10.hmm  	1.5e-28	75	188	118	246	0.331378299120235
Hetan2|Hetan2_101580	AA2.hmm  	3.9e-115	2	255	42	296	0.992156862745098
Hetan2|Hetan2_10160	CE10.hmm  	8.8e-15	93	309	494	708	0.633431085043988
Hetan2|Hetan2_101995	CBM1.hmm  	6.1e-09	2	29	28	49	0.931034482758621
Hetan2|Hetan2_101995	GH27.hmm  	4.4e-39	120	340	197	398	0.586666666666667
Hetan2|Hetan2_102070	GH5.hmm  	3e-33	5	243	64	380	0.865454545454545
Hetan2|Hetan2_102327	AA3.hmm  	8.2e-78	84	401	5	607	0.51294498381877
Hetan2|Hetan2_102391	CE10.hmm  	2.6e-23	80	226	14	179	0.428152492668622
Hetan2|Hetan2_102868	CE1.hmm  	1.9e-06	103	209	185	368	0.466960352422908
Hetan2|Hetan2_103204	GT39.hmm  	4.2e-72	2	223	73	312	0.991031390134529
Hetan2|Hetan2_10330	GH78.hmm  	6e-81	9	504	49	608	0.982142857142857
Hetan2|Hetan2_103692	AA3.hmm  	1.8e-81	86	374	34	571	0.466019417475728
Hetan2|Hetan2_103734	AA3.hmm  	6.6e-94	67	400	22	625	0.538834951456311
Hetan2|Hetan2_103795	AA3.hmm  	1.3e-79	85	403	31	647	0.514563106796116
Hetan2|Hetan2_103798	AA3.hmm  	1.2e-84	87	402	32	647	0.509708737864078
Hetan2|Hetan2_104017	GH29.hmm  	6e-79	32	346	312	690	0.907514450867052
Hetan2|Hetan2_104072	GH35.hmm  	9.9e-79	3	303	51	382	0.977198697068404
Hetan2|Hetan2_104096	AA9.hmm  	7.8e-71	5	220	13	237	0.977272727272727
Hetan2|Hetan2_104184	GH18.hmm  	1.7e-20	37	241	70	305	0.689189189189189
Hetan2|Hetan2_104382	CE10.hmm  	1e-32	65	279	36	247	0.627565982404692
Hetan2|Hetan2_104663	PL1.hmm  	1.9e-51	18	200	94	286	0.900990099009901
Hetan2|Hetan2_105452	GH28.hmm  	7.4e-55	49	321	24	362	0.836923076923077
Hetan2|Hetan2_105463	AA9.hmm  	3.4e-67	2	219	8	216	0.986363636363636
Hetan2|Hetan2_105899	GH3.hmm  	1e-48	4	210	141	362	0.953703703703704
Hetan2|Hetan2_105984	GH45.hmm  	2.2e-52	1	197	25	252	0.98989898989899
Hetan2|Hetan2_106089	AA2.hmm  	1.8e-113	2	255	42	301	0.992156862745098
Hetan2|Hetan2_106271	AA3.hmm  	1.9e-74	86	399	10	509	0.506472491909385
Hetan2|Hetan2_106572	CE16.hmm  	3.4e-12	2	141	81	217	0.52059925093633
Hetan2|Hetan2_107260	CE12.hmm  	1e-46	18	210	8	204	0.914285714285714
Hetan2|Hetan2_107301	GH81.hmm  	6.5e-115	16	622	53	699	0.97427652733119
Hetan2|Hetan2_107336	GH18.hmm  	4.1e-22	3	236	27	313	0.787162162162162
Hetan2|Hetan2_107336	CBM5.hmm  	1.3e-09	12	40	385	414	0.7
Hetan2|Hetan2_107764	AA3.hmm  	1.1e-82	87	401	40	639	0.508090614886731
Hetan2|Hetan2_107773	GH3.hmm  	3.3e-59	4	215	70	321	0.976851851851852
Hetan2|Hetan2_108369	GH29.hmm  	6.6e-89	27	346	374	731	0.921965317919075
Hetan2|Hetan2_108376	AA2.hmm  	1.4e-106	1	255	40	300	0.996078431372549
Hetan2|Hetan2_109187	GH18.hmm  	1e-26	3	253	34	322	0.844594594594595
Hetan2|Hetan2_109221	GH2.hmm  	1.2e-88	27	605	3	822	0.768617021276596
Hetan2|Hetan2_109324	GH31.hmm  	1.3e-31	54	187	2	147	0.311475409836066
Hetan2|Hetan2_11431	GH18.hmm  	1.9e-61	5	283	2	367	0.939189189189189
Hetan2|Hetan2_115074	CE16.hmm  	9.1e-71	1	266	31	301	0.99250936329588
Hetan2|Hetan2_115418	CBM21.hmm  	2.8e-23	15	107	538	652	0.85981308411215
Hetan2|Hetan2_118397	GH28.hmm  	2.2e-48	6	308	39	351	0.929230769230769
Hetan2|Hetan2_119423	AA1.hmm  	4.9e-86	430	717	112	422	0.304347826086957
Hetan2|Hetan2_120243	AA3.hmm  	3.4e-89	87	400	32	587	0.506472491909385
Hetan2|Hetan2_120354	CBM20.hmm  	1e-29	1	88	138	223	0.966666666666667
Hetan2|Hetan2_120363	GH88.hmm  	4.2e-90	5	326	63	393	0.975683890577508
Hetan2|Hetan2_121313	GH28.hmm  	1.8e-48	11	276	26	299	0.815384615384615
Hetan2|Hetan2_122728	GH12.hmm  	3.3e-42	3	155	97	245	0.974358974358974
Hetan2|Hetan2_122893	CE8.hmm  	1.3e-61	5	286	51	376	0.975694444444444
Hetan2|Hetan2_123144	AA5.hmm  	6.9e-143	552	1043	26	582	0.383294301327088
Hetan2|Hetan2_123148	GH92.hmm  	6.1e-114	3	489	286	793	0.989816700610998
Hetan2|Hetan2_123490	GH3.hmm  	3.1e-67	4	216	35	239	0.981481481481482
Hetan2|Hetan2_12392	GH28.hmm  	5.9e-79	14	320	16	350	0.941538461538462
Hetan2|Hetan2_123965	GH47.hmm  	1.1e-137	3	444	54	486	0.988789237668161
Hetan2|Hetan2_124369	GH35.hmm  	4.8e-35	1	183	50	225	0.592833876221498
Hetan2|Hetan2_124437	GH3.hmm  	1.7e-60	8	216	130	331	0.962962962962963
Hetan2|Hetan2_124728	GH109.hmm  	1.4e-08	19	120	46	138	0.801587301587302
Hetan2|Hetan2_124939	AA4.hmm  	1.5e-22	12	261	10	254	0.477011494252874
Hetan2|Hetan2_125540	CBM1.hmm  	2.9e-12	1	29	25	53	0.96551724137931
Hetan2|Hetan2_125676	GH28.hmm  	3.4e-57	36	321	70	396	0.876923076923077
Hetan2|Hetan2_125840	GT15.hmm  	1.7e-124	8	273	1	265	0.970695970695971
Hetan2|Hetan2_126558	GT20.hmm  	2.1e-152	34	472	106	574	0.922105263157895
Hetan2|Hetan2_126598	CE14.hmm  	5e-12	1	124	29	147	0.991935483870968
Hetan2|Hetan2_126735	CBM12.hmm  	2.7e-06	1	20	324	343	0.558823529411765
Hetan2|Hetan2_126780	GH27.hmm  	9.4e-22	253	370	200	319	0.312
Hetan2|Hetan2_127157	AA2.hmm  	1.7e-115	2	255	42	301	0.992156862745098
Hetan2|Hetan2_127340	AA1.hmm  	2.9e-92	440	798	27	412	0.379639448568399
Hetan2|Hetan2_127478	GH3.hmm  	5e-62	3	210	137	361	0.958333333333333
Hetan2|Hetan2_143882	CE10.hmm  	1.7e-24	78	206	104	257	0.375366568914956
Hetan2|Hetan2_144650	GH12.hmm  	3.1e-38	2	155	95	249	0.980769230769231
Hetan2|Hetan2_145114	CE4.hmm  	1.8e-07	8	128	64	187	0.923076923076923
Hetan2|Hetan2_145243	GH16.hmm  	1e-10	4	100	210	335	0.507936507936508
Hetan2|Hetan2_145243	GH16.hmm  	1.2e-09	93	189	394	560	0.507936507936508
Hetan2|Hetan2_145522	GH15.hmm  	2.5e-74	3	360	306	681	0.988919667590028
Hetan2|Hetan2_145578	GH72.hmm  	4.4e-103	4	311	23	343	0.983974358974359
Hetan2|Hetan2_145578	CBM43.hmm  	1.5e-14	2	80	394	483	0.939759036144578
Hetan2|Hetan2_145926	GH13.hmm  	1.3e-23	12	119	57	172	0.357859531772575
Hetan2|Hetan2_146007	GT4.hmm  	3.9e-33	8	158	496	667	0.9375
Hetan2|Hetan2_146079	GT4.hmm  	2.3e-26	7	152	225	414	0.90625
Hetan2|Hetan2_146131	GT8.hmm  	2.2e-24	36	253	2	214	0.844357976653696
Hetan2|Hetan2_146178	GH16.hmm  	1.3e-11	32	189	68	320	0.830687830687831
Hetan2|Hetan2_146345	AA5.hmm  	8.5e-142	559	1068	21	635	0.397345823575332
Hetan2|Hetan2_146426	CBM12.hmm  	1.2e-09	2	34	4	36	0.941176470588235
Hetan2|Hetan2_146597	CE1.hmm  	2e-10	12	175	11	186	0.718061674008811
Hetan2|Hetan2_147116	CE10.hmm  	3.9e-56	50	333	36	319	0.829912023460411
Hetan2|Hetan2_147151	GH79.hmm  	9.3e-43	3	381	95	491	0.830769230769231
Hetan2|Hetan2_147175	GT35.hmm  	4.4e-268	2	674	150	865	0.997032640949555
