Hmyc|AQF_AHT00000012001	CE5.hmm  	8.9e-30	2	189	316	508	0.989417989417989
Hmyc|AQF_AHT00000042001	GH71.hmm  	4.6e-93	1	373	520	905	0.992
Hmyc|AQF_AHT00000055001	GH47.hmm  	1.1e-130	4	445	48	478	0.988789237668161
Hmyc|AQF_AHT00000100001	GH128.hmm  	4.3e-46	5	224	52	279	0.977678571428571
Hmyc|AQF_AHT00000149001	GT32.hmm  	1e-21	2	88	133	214	0.955555555555556
Hmyc|AQF_AHT00000340001	GH13.hmm  	2.7e-67	13	291	36	393	0.929765886287625
Hmyc|AQF_AHT00000347001	GH17.hmm  	6.3e-29	17	306	253	526	0.929260450160772
Hmyc|AQF_AHT00000348001	GH109.hmm  	9.1e-09	2	111	11	114	0.865079365079365
Hmyc|AQF_AHT00000391001	GH16.hmm  	3.1e-18	29	189	143	333	0.846560846560847
Hmyc|AQF_AHT00000458001	GH32.hmm  	5.5e-46	1	286	64	416	0.972696245733788
Hmyc|AQF_AHT00000496001	GH32.hmm  	7.6e-44	1	286	64	428	0.972696245733788
Hmyc|AQF_AHT00000570001	AA4.hmm  	5.7e-15	19	191	52	229	0.329501915708812
Hmyc|AQF_AHT00000577001	GH13.hmm  	1.2e-59	13	293	39	422	0.936454849498328
Hmyc|AQF_AHT00000578001	GH13.hmm  	1.1e-60	13	293	44	428	0.936454849498328
Hmyc|AQF_AHT00000595001	GH31.hmm  	1.9e-92	2	426	273	753	0.992974238875878
Hmyc|AQF_AHT00000636001	GH18.hmm  	1.5e-70	3	284	49	406	0.949324324324324
Hmyc|AQF_AHT00000649001	GH5.hmm  	4.4e-15	8	128	55	292	0.436363636363636
Hmyc|AQF_AHT00000649001	GH5.hmm  	2.9e-09	125	238	403	594	0.410909090909091
Hmyc|AQF_AHT00000709001	AA9.hmm  	2.7e-52	2	218	14	229	0.981818181818182
Hmyc|AQF_AHT00000884001	GT2.hmm  	7.9e-13	79	164	410	496	0.505952380952381
Hmyc|AQF_AHT00000896001	GH3.hmm  	1.8e-64	4	216	63	275	0.981481481481482
Hmyc|AQF_AHT00000928001	CBM67.hmm  	6.5e-18	3	94	31	131	0.517045454545455
Hmyc|AQF_AHT00000928001	GH78.hmm  	8e-75	20	491	278	784	0.93452380952381
Hmyc|AQF_AHT00000960001	GH74.hmm  	2.4e-07	26	112	36	117	0.369098712446352
Hmyc|AQF_AHT00000960001	GH74.hmm  	7.8e-06	41	122	771	861	0.347639484978541
Hmyc|AQF_AHT00000967001	GH3.hmm  	2.9e-68	6	216	70	278	0.972222222222222
Hmyc|AQF_AHT00000969001	CE5.hmm  	3.4e-31	2	189	38	231	0.989417989417989
Hmyc|AQF_AHT00000996001	GT4.hmm  	1.3e-25	11	153	463	626	0.8875
Hmyc|AQF_AHT00001012001	GH43.hmm  	4.5e-55	1	247	3	297	0.991935483870968
Hmyc|AQF_AHT00001015001	GH3.hmm  	1.4e-46	64	216	1	147	0.703703703703704
Hmyc|AQF_AHT00001039001	CE10.hmm  	7.5e-07	221	334	107	215	0.331378299120235
Hmyc|AQF_AHT00001090001	AA3.hmm  	7.4e-79	87	402	12	582	0.509708737864078
Hmyc|AQF_AHT00001101001	GH88.hmm  	1.1e-47	29	324	132	426	0.896656534954407
Hmyc|AQF_AHT00001107001	CE10.hmm  	5.9e-40	32	187	51	227	0.454545454545455
Hmyc|AQF_AHT00001135001	GH51.hmm  	2.2e-120	94	541	45	556	0.70952380952381
Hmyc|AQF_AHT00001157001	CE10.hmm  	2.4e-12	93	319	464	673	0.662756598240469
Hmyc|AQF_AHT00001158001	GH15.hmm  	4.8e-76	2	360	317	693	0.991689750692521
Hmyc|AQF_AHT00001161001	GH92.hmm  	4.7e-157	4	490	285	771	0.989816700610998
Hmyc|AQF_AHT00001184001	AA4.hmm  	1.5e-21	11	196	31	220	0.354406130268199
Hmyc|AQF_AHT00001242001	GH5.hmm  	1e-22	16	271	327	638	0.927272727272727
Hmyc|AQF_AHT00001406001	CBM32.hmm  	1.7e-07	12	109	121	225	0.782258064516129
Hmyc|AQF_AHT00001445001	GT2.hmm  	2.2e-39	1	167	9	194	0.988095238095238
Hmyc|AQF_AHT00001546001	GH28.hmm  	1.9e-47	26	301	86	426	0.846153846153846
Hmyc|AQF_AHT00001548001	CBM13.hmm  	7.3e-12	48	151	28	130	0.547872340425532
Hmyc|AQF_AHT00001549001	CBM13.hmm  	3.5e-14	22	140	101	230	0.627659574468085
Hmyc|AQF_AHT00001554001	GH128.hmm  	8.1e-70	4	224	89	337	0.982142857142857
Hmyc|AQF_AHT00001556001	GH5.hmm  	6e-42	17	274	99	413	0.934545454545455
Hmyc|AQF_AHT00001564001	GT32.hmm  	1.6e-11	51	87	209	245	0.4
Hmyc|AQF_AHT00001664001	CBM50.hmm  	6.8e-07	2	34	104	143	0.8
Hmyc|AQF_AHT00001664001	CBM50.hmm  	3.2e-07	1	39	159	203	0.95
Hmyc|AQF_AHT00001690001	CBM13.hmm  	9.7e-08	47	123	31	110	0.404255319148936
Hmyc|AQF_AHT00001690001	CBM13.hmm  	7.9e-09	11	88	85	159	0.409574468085106
Hmyc|AQF_AHT00001690001	CBM13.hmm  	4.4e-12	11	133	194	319	0.648936170212766
Hmyc|AQF_AHT00001711001	GT2.hmm  	5e-15	72	164	876	969	0.547619047619048
Hmyc|AQF_AHT00001760001	GH51.hmm  	1.4e-120	95	541	46	559	0.707936507936508
Hmyc|AQF_AHT00001809001	AA5.hmm  	8.2e-138	560	1084	133	739	0.409055425448868
Hmyc|AQF_AHT00001811001	GH13.hmm  	1.5e-53	12	297	55	360	0.953177257525084
Hmyc|AQF_AHT00001826001	GH5.hmm  	1.6e-39	23	243	83	378	0.8
Hmyc|AQF_AHT00001866001	CE10.hmm  	5.6e-29	72	209	95	242	0.401759530791789
Hmyc|AQF_AHT00002032001	CBM13.hmm  	2.9e-18	11	132	129	250	0.643617021276596
Hmyc|AQF_AHT00002048001	CE4.hmm  	9.6e-21	7	122	163	279	0.884615384615385
Hmyc|AQF_AHT00002106001	GT22.hmm  	7.8e-87	2	388	69	555	0.992287917737789
Hmyc|AQF_AHT00002110001	GT17.hmm  	3.3e-67	4	284	76	374	0.985915492957746
Hmyc|AQF_AHT00002208001	GH105.hmm  	4.6e-29	75	301	103	325	0.680722891566265
Hmyc|AQF_AHT00002220001	AA3.hmm  	1.7e-69	87	419	33	611	0.537216828478964
Hmyc|AQF_AHT00002220001	CBM13.hmm  	1.1e-22	10	132	628	753	0.648936170212766
Hmyc|AQF_AHT00002260001	CBM32.hmm  	3e-06	9	107	50	159	0.790322580645161
Hmyc|AQF_AHT00002366001	GH71.hmm  	1e-111	1	374	430	813	0.994666666666667
Hmyc|AQF_AHT00002428001	GT15.hmm  	2.5e-126	1	272	67	337	0.992673992673993
Hmyc|AQF_AHT00002433001	GT32.hmm  	1.7e-13	3	77	180	253	0.822222222222222
Hmyc|AQF_AHT00002434001	GT32.hmm  	2.3e-15	3	86	178	260	0.922222222222222
Hmyc|AQF_AHT00002451001	GT28.hmm  	1.5e-14	30	119	35	150	0.56687898089172
Hmyc|AQF_AHT00002523001	GT76.hmm  	4.4e-94	6	407	33	424	0.985257985257985
Hmyc|AQF_AHT00002597001	CE10.hmm  	2.6e-28	81	315	22	317	0.686217008797654
Hmyc|AQF_AHT00002607001	AA6.hmm  	2.6e-65	2	188	27	226	0.953846153846154
Hmyc|AQF_AHT00002669001	CE10.hmm  	8.1e-44	93	293	177	411	0.586510263929619
Hmyc|AQF_AHT00002691001	GT31.hmm  	6.8e-23	1	186	189	369	0.963541666666667
Hmyc|AQF_AHT00002691001	GT31.hmm  	3.5e-22	1	186	534	714	0.963541666666667
Hmyc|AQF_AHT00002719001	GH28.hmm  	2.2e-70	14	307	56	383	0.901538461538462
Hmyc|AQF_AHT00002726001	GT39.hmm  	1.7e-63	2	223	89	338	0.991031390134529
Hmyc|AQF_AHT00002746001	GT35.hmm  	4.4e-263	1	674	205	922	0.998516320474777
Hmyc|AQF_AHT00002764001	CE10.hmm  	9.2e-42	76	312	23	317	0.69208211143695
Hmyc|AQF_AHT00002765001	CE10.hmm  	1.6e-43	79	338	20	343	0.759530791788856
Hmyc|AQF_AHT00002846001	GH35.hmm  	5.1e-61	2	183	208	394	0.58957654723127
Hmyc|AQF_AHT00002904001	CBM50.hmm  	4.5e-07	2	34	52	91	0.8
Hmyc|AQF_AHT00002904001	CBM50.hmm  	1.2e-08	1	39	107	151	0.95
Hmyc|AQF_AHT00003000001	GT24.hmm  	5e-126	1	244	2042	2285	0.979838709677419
Hmyc|AQF_AHT00003003001	GH5.hmm  	6.5e-21	84	233	226	424	0.541818181818182
Hmyc|AQF_AHT00003201001	PL4.hmm  	5.7e-148	6	562	41	678	0.980599647266314
Hmyc|AQF_AHT00003221001	GT31.hmm  	1.3e-16	19	120	157	268	0.526041666666667
Hmyc|AQF_AHT00003255001	GT1.hmm  	1.7e-51	70	378	199	539	0.806282722513089
Hmyc|AQF_AHT00003371001	AA2.hmm  	1.3e-35	16	249	17	243	0.913725490196078
Hmyc|AQF_AHT00003423001	GT32.hmm  	2.5e-12	41	85	173	217	0.488888888888889
Hmyc|AQF_AHT00003473001	GH16.hmm  	5.6e-15	10	160	72	291	0.793650793650794
Hmyc|AQF_AHT00003590001	AA3.hmm  	8.2e-83	87	402	12	582	0.509708737864078
Hmyc|AQF_AHT00003599001	GH88.hmm  	2.8e-48	28	324	131	426	0.899696048632219
Hmyc|AQF_AHT00003605001	CE10.hmm  	2.7e-39	32	187	52	227	0.454545454545455
Hmyc|AQF_AHT00003646001	GH109.hmm  	1.1e-09	1	117	3	114	0.920634920634921
Hmyc|AQF_AHT00003647001	CE9.hmm  	5.5e-65	4	231	18	273	0.60857908847185
Hmyc|AQF_AHT00003647001	CE9.hmm  	4.6e-37	235	373	353	497	0.369973190348525
Hmyc|AQF_AHT00003666001	GT32.hmm  	2.9e-12	41	85	173	217	0.488888888888889
Hmyc|AQF_AHT00003693001	CE10.hmm  	1.7e-26	93	212	230	376	0.348973607038123
Hmyc|AQF_AHT00003693001	CE10.hmm  	6.2e-07	228	336	575	726	0.316715542521994
Hmyc|AQF_AHT00003746001	GH13.hmm  	5.7e-40	18	293	26	385	0.919732441471572
Hmyc|AQF_AHT00003777001	GH72.hmm  	1.6e-105	3	310	18	337	0.983974358974359
Hmyc|AQF_AHT00003777001	CBM43.hmm  	5.1e-14	2	76	389	473	0.891566265060241
Hmyc|AQF_AHT00003779001	GT48.hmm  	9.6e-301	1	728	735	1509	0.983761840324763
Hmyc|AQF_AHT00003783001	CE4.hmm  	2.1e-05	26	128	11	98	0.784615384615385
Hmyc|AQF_AHT00003801001	GH79.hmm  	1.1e-50	3	377	88	483	0.821978021978022
Hmyc|AQF_AHT00003807001	GH16.hmm  	1.7e-18	4	189	390	744	0.978835978835979
Hmyc|AQF_AHT00003827001	CE1.hmm  	1.7e-11	15	143	12	164	0.563876651982379
Hmyc|AQF_AHT00003828001	CE1.hmm  	1.9e-11	23	193	14	189	0.748898678414097
Hmyc|AQF_AHT00003833001	CE1.hmm  	1.5e-14	8	209	540	758	0.885462555066079
Hmyc|AQF_AHT00003839001	GT35.hmm  	4.3e-264	1	674	205	922	0.998516320474777
Hmyc|AQF_AHT00003857001	CE10.hmm  	1.4e-26	76	179	23	127	0.302052785923754
Hmyc|AQF_AHT00003858001	CE10.hmm  	9.7e-41	79	312	19	316	0.683284457478006
Hmyc|AQF_AHT00003926001	GT90.hmm  	9.2e-73	4	248	344	655	0.976
Hmyc|AQF_AHT00003935001	CE1.hmm  	1e-05	22	120	42	165	0.431718061674009
Hmyc|AQF_AHT00003936001	GT32.hmm  	4.4e-14	9	86	183	259	0.855555555555556
Hmyc|AQF_AHT00003961001	AA5.hmm  	1.2e-136	557	1059	27	609	0.391881342701015
Hmyc|AQF_AHT00004015001	GH47.hmm  	1.1e-128	4	444	108	626	0.986547085201794
Hmyc|AQF_AHT00004024001	GT4.hmm  	1.3e-25	11	153	463	626	0.8875
Hmyc|AQF_AHT00004029001	GH109.hmm  	2.7e-10	26	122	41	142	0.761904761904762
Hmyc|AQF_AHT00004066001	GH13.hmm  	2.3e-31	4	289	95	508	0.953177257525084
Hmyc|AQF_AHT00004117001	GT2.hmm  	2.1e-14	67	167	1428	1542	0.595238095238095
Hmyc|AQF_AHT00004153001	CBM32.hmm  	2.2e-07	12	109	121	225	0.782258064516129
Hmyc|AQF_AHT00004299001	GH5.hmm  	1.1e-22	16	271	303	614	0.927272727272727
Hmyc|AQF_AHT00004351001	AA4.hmm  	2.1e-21	12	195	100	287	0.350574712643678
Hmyc|AQF_AHT00004370001	GH92.hmm  	2.8e-157	4	490	331	817	0.989816700610998
Hmyc|AQF_AHT00004373001	GH15.hmm  	4.6e-76	2	360	306	682	0.991689750692521
Hmyc|AQF_AHT00004374001	CE10.hmm  	9e-15	55	319	442	701	0.774193548387097
Hmyc|AQF_AHT00004425001	GH109.hmm  	2.3e-07	21	125	54	158	0.825396825396825
Hmyc|AQF_AHT00004482001	GH20.hmm  	2e-87	8	336	178	515	0.973293768545994
Hmyc|AQF_AHT00004528001	GT2.hmm  	4.8e-08	79	166	487	580	0.517857142857143
Hmyc|AQF_AHT00004534001	GT39.hmm  	1.4e-71	2	223	57	298	0.991031390134529
Hmyc|AQF_AHT00004580001	GT69.hmm  	3.9e-62	1	238	119	366	0.99163179916318
Hmyc|AQF_AHT00004599001	GH32.hmm  	1.3e-62	1	285	9	345	0.969283276450512
Hmyc|AQF_AHT00004629001	GT2.hmm  	1.8e-11	79	161	1424	1507	0.488095238095238
Hmyc|AQF_AHT00004657001	AA7.hmm  	1e-14	6	158	61	216	0.331877729257642
Hmyc|AQF_AHT00004862001	GT90.hmm  	1.7e-51	26	248	319	590	0.888
Hmyc|AQF_AHT00004873001	GT31.hmm  	1.2e-22	1	186	179	359	0.963541666666667
Hmyc|AQF_AHT00004938001	GT90.hmm  	8.8e-70	17	248	236	501	0.924
Hmyc|AQF_AHT00004964001	GH16.hmm  	2.6e-16	4	188	225	575	0.973544973544973
Hmyc|AQF_AHT00004974001	AA2.hmm  	2.7e-59	3	254	56	308	0.984313725490196
Hmyc|AQF_AHT00004975001	GH71.hmm  	7.3e-83	1	374	35	423	0.994666666666667
Hmyc|AQF_AHT00004976001	CE1.hmm  	2.9e-39	7	224	33	286	0.955947136563877
Hmyc|AQF_AHT00004991001	CE14.hmm  	1.2e-15	1	123	45	159	0.983870967741935
Hmyc|AQF_AHT00004998001	GH47.hmm  	1.8e-144	1	446	109	597	0.997757847533632
Hmyc|AQF_AHT00005000001	GH23.hmm  	7e-11	16	95	227	302	0.585185185185185
Hmyc|AQF_AHT00005085001	GT4.hmm  	8.8e-32	6	150	195	337	0.9
Hmyc|AQF_AHT00005127001	GT2.hmm  	1.4e-34	1	127	65	211	0.75
Hmyc|AQF_AHT00005194001	PL14.hmm  	1.5e-55	4	198	165	383	0.97
Hmyc|AQF_AHT00005226001	GH15.hmm  	8.4e-74	4	359	85	528	0.983379501385042
Hmyc|AQF_AHT00005379001	CE5.hmm  	1.2e-32	2	189	40	232	0.989417989417989
Hmyc|AQF_AHT00005391001	GT18.hmm  	6.3e-14	342	553	73	280	0.307580174927114
