Phchr2|Phchr2_10833	GH16.hmm  	6.8e-15	29	189	55	311	0.846560846560847
Phchr2|Phchr2_11068	AA5.hmm  	2.4e-117	562	1033	27	556	0.36768149882904
Phchr2|Phchr2_1196899	PL14.hmm  	2.5e-44	3	162	226	400	0.795
Phchr2|Phchr2_1213085	AA3.hmm  	9.4e-85	83	399	8	601	0.511326860841424
Phchr2|Phchr2_1216344	AA9.hmm  	2.8e-31	87	219	34	150	0.6
Phchr2|Phchr2_121734	GH16.hmm  	1.3e-40	3	189	58	387	0.984126984126984
Phchr2|Phchr2_123179	GT48.hmm  	0	1	727	654	1425	0.982408660351827
Phchr2|Phchr2_123909	GH16.hmm  	5.1e-17	25	189	58	316	0.867724867724868
Phchr2|Phchr2_123914	AA2.hmm  	1.7e-56	5	253	109	357	0.972549019607843
Phchr2|Phchr2_125979	GT8.hmm  	4.4e-48	28	255	4	264	0.883268482490272
Phchr2|Phchr2_126075	CE1.hmm  	7.8e-18	7	176	79	265	0.744493392070485
Phchr2|Phchr2_127396	AA3.hmm  	1.1e-90	87	400	54	645	0.506472491909385
Phchr2|Phchr2_129693	CBM48.hmm  	1.1e-09	2	46	55	109	0.578947368421053
Phchr2|Phchr2_129693	GH13.hmm  	4.6e-25	13	281	197	496	0.896321070234114
Phchr2|Phchr2_130893	GT2.hmm  	5e-14	82	164	605	688	0.488095238095238
Phchr2|Phchr2_131440	CBM1.hmm  	1e-12	4	29	4	29	0.862068965517241
Phchr2|Phchr2_133070	GH43.hmm  	7.5e-47	2	240	27	317	0.959677419354839
Phchr2|Phchr2_135348	CE1.hmm  	2.3e-09	59	156	11	127	0.427312775330396
Phchr2|Phchr2_135833	GH31.hmm  	4.5e-146	1	426	308	856	0.995316159250585
Phchr2|Phchr2_137042	GH7.hmm  	7e-159	1	414	21	439	0.995180722891566
Phchr2|Phchr2_137042	CBM1.hmm  	2.6e-10	3	29	473	500	0.896551724137931
Phchr2|Phchr2_137130	CBM50.hmm  	3.6e-07	1	34	18	50	0.825
Phchr2|Phchr2_137130	CBM50.hmm  	5.6e-06	2	38	74	116	0.9
Phchr2|Phchr2_137372	GH7.hmm  	2.3e-197	1	414	20	445	0.995180722891566
Phchr2|Phchr2_137372	CBM1.hmm  	4e-13	1	27	478	504	0.896551724137931
Phchr2|Phchr2_1386770	AA2.hmm  	1.2e-113	1	255	46	307	0.996078431372549
Phchr2|Phchr2_138739	GH131.hmm  	3.1e-82	1	255	22	261	0.996078431372549
Phchr2|Phchr2_139304	GH2.hmm  	7.8e-85	29	510	6	692	0.639627659574468
Phchr2|Phchr2_140501	CBM1.hmm  	5.7e-16	2	29	26	53	0.931034482758621
Phchr2|Phchr2_140501	GH5.hmm  	3.8e-37	8	236	102	414	0.829090909090909
Phchr2|Phchr2_1405090	GH71.hmm  	4.8e-109	1	369	32	409	0.981333333333333
Phchr2|Phchr2_1405277	GH71.hmm  	3.9e-112	1	369	152	527	0.981333333333333
Phchr2|Phchr2_1416762	GH12.hmm  	3.1e-40	2	147	103	248	0.92948717948718
Phchr2|Phchr2_1479415	CE10.hmm  	2.5e-29	75	190	102	233	0.337243401759531
Phchr2|Phchr2_1504690	GT22.hmm  	1e-90	3	388	65	547	0.989717223650386
Phchr2|Phchr2_1514447	GT68.hmm  	1.9e-06	202	334	333	482	0.377142857142857
Phchr2|Phchr2_1521209	GH131.hmm  	1.7e-52	1	219	19	222	0.854901960784314
Phchr2|Phchr2_1544073	CBM50.hmm  	0.00069	1	38	70	113	0.925
Phchr2|Phchr2_1544073	CBM50.hmm  	7.8e-07	1	38	125	168	0.925
Phchr2|Phchr2_1553942	GT2.hmm  	1.9e-06	78	167	495	584	0.529761904761905
Phchr2|Phchr2_1561316	CBM13.hmm  	7.9e-16	4	133	8	150	0.686170212765957
Phchr2|Phchr2_1563091	GT33.hmm  	1.3e-146	3	424	34	532	0.990588235294118
Phchr2|Phchr2_1610537	CBM1.hmm  	2.6e-15	2	28	46	72	0.896551724137931
Phchr2|Phchr2_1716042	AA2.hmm  	1.7e-111	1	255	45	306	0.996078431372549
Phchr2|Phchr2_1716776	AA2.hmm  	1.9e-112	1	255	45	306	0.996078431372549
Phchr2|Phchr2_1717398	AA5.hmm  	2.8e-170	553	1046	248	763	0.384855581576893
Phchr2|Phchr2_1807461	GH128.hmm  	5.6e-58	6	223	83	298	0.96875
Phchr2|Phchr2_1819338	GH128.hmm  	1.1e-67	6	204	80	278	0.883928571428571
