Perma1|Perma1_104106	GT8.hmm  	6.5e-45	28	255	6	223	0.883268482490272
Perma1|Perma1_104648	GH53.hmm  	1.3e-105	1	342	22	354	0.997076023391813
Perma1|Perma1_105997	GH55.hmm  	1.4e-296	7	739	33	776	0.989189189189189
Perma1|Perma1_106613	GH125.hmm  	9.8e-163	1	402	75	501	0.997512437810945
Perma1|Perma1_109467	CE10.hmm  	8.3e-30	76	285	119	352	0.612903225806452
Perma1|Perma1_109643	CE4.hmm  	9.8e-18	7	122	520	643	0.884615384615385
Perma1|Perma1_112273	GH13.hmm  	6.1e-73	12	291	33	394	0.933110367892977
Perma1|Perma1_133094	GH76.hmm  	1e-81	7	306	13	328	0.835195530726257
Perma1|Perma1_134067	GH72.hmm  	7.7e-105	3	291	17	296	0.923076923076923
Perma1|Perma1_141695	GH43.hmm  	8.1e-40	10	241	95	413	0.931451612903226
Perma1|Perma1_141862	AA8.hmm  	4.4e-260	8	808	4	786	0.98159509202454
Perma1|Perma1_150378	GT22.hmm  	1.4e-85	2	366	8	408	0.93573264781491
Perma1|Perma1_157791	GT2.hmm  	7.5e-16	79	164	853	939	0.505952380952381
Perma1|Perma1_165855	GH125.hmm  	5.7e-147	1	402	77	510	0.997512437810945
Perma1|Perma1_179715	GH47.hmm  	8.5e-159	2	446	127	614	0.995515695067265
Perma1|Perma1_185856	CE3.hmm  	3.3e-55	1	193	55	251	0.989690721649485
Perma1|Perma1_186750	AA9.hmm  	1.8e-71	2	219	5	222	0.986363636363636
Perma1|Perma1_189618	GH17.hmm  	1.1e-32	12	306	41	313	0.945337620578778
Perma1|Perma1_192946	GT31.hmm  	4e-11	62	185	164	264	0.640625
Perma1|Perma1_193168	AA9.hmm  	4.3e-60	2	219	8	229	0.986363636363636
Perma1|Perma1_207961	AA2.hmm  	5.4e-23	19	164	61	202	0.568627450980392
Perma1|Perma1_208001	CBM50.hmm  	3e-13	1	40	157	201	0.975
Perma1|Perma1_209564	GH5.hmm  	4.1e-43	26	274	83	379	0.901818181818182
Perma1|Perma1_211471	GH31.hmm  	4.8e-115	1	427	286	727	0.997658079625293
Perma1|Perma1_213124	GH5.hmm  	4e-37	2	233	31	371	0.84
Perma1|Perma1_221603	GH5.hmm  	1.1e-48	15	249	60	358	0.850909090909091
Perma1|Perma1_221640	AA9.hmm  	4.5e-58	2	219	6	228	0.986363636363636
Perma1|Perma1_221640	CBM1.hmm  	1.7e-10	2	29	305	331	0.931034482758621
Perma1|Perma1_224050	GH3.hmm  	4.5e-65	7	216	100	309	0.967592592592593
Perma1|Perma1_233325	GH92.hmm  	2.1e-154	4	490	267	780	0.989816700610998
Perma1|Perma1_237640	AA7.hmm  	5.2e-53	31	458	31	423	0.932314410480349
Perma1|Perma1_239999	GT58.hmm  	3.3e-141	2	364	19	378	0.994505494505495
Perma1|Perma1_244090	GT2.hmm  	9.9e-11	58	168	494	616	0.654761904761905
Perma1|Perma1_252008	GH16.hmm  	1.2e-28	10	182	155	364	0.91005291005291
Perma1|Perma1_271801	CBM18.hmm  	4.4e-05	2	35	211	246	0.868421052631579
Perma1|Perma1_271801	CBM18.hmm  	0.00028	2	36	272	308	0.894736842105263
Perma1|Perma1_271801	CBM18.hmm  	3.1e-05	2	36	324	360	0.894736842105263
Perma1|Perma1_271801	CBM18.hmm  	0.0005	2	36	377	413	0.894736842105263
Perma1|Perma1_271801	CBM18.hmm  	2.7e-05	2	36	431	467	0.894736842105263
Perma1|Perma1_271801	CBM18.hmm  	4.6e-05	2	36	485	521	0.894736842105263
Perma1|Perma1_271801	CBM18.hmm  	0.00068	2	36	542	578	0.894736842105263
Perma1|Perma1_271801	CBM18.hmm  	1.2e-07	2	35	596	633	0.868421052631579
Perma1|Perma1_295942	CE10.hmm  	3.1e-36	81	208	227	367	0.372434017595308
Perma1|Perma1_298825	AA3.hmm  	1.3e-82	86	400	2	521	0.508090614886731
Perma1|Perma1_299834	GH15.hmm  	3.2e-74	17	359	69	473	0.947368421052632
Perma1|Perma1_299834	CBM20.hmm  	1.4e-25	2	85	529	620	0.922222222222222
Perma1|Perma1_321301	GH55.hmm  	2.8e-265	8	739	43	793	0.987837837837838
Perma1|Perma1_322221	AA8.hmm  	2.2e-250	232	777	18	566	0.668711656441718
Perma1|Perma1_322958	GH13.hmm  	1.6e-70	12	293	36	405	0.939799331103679
Perma1|Perma1_327849	GH109.hmm  	7.2e-10	1	122	4	123	0.96031746031746
Perma1|Perma1_3283	GH16.hmm  	7.4e-22	11	188	111	316	0.936507936507937
Perma1|Perma1_334000	GH7.hmm  	3.7e-147	5	414	22	405	0.985542168674699
Perma1|Perma1_334421	GT2.hmm  	1.6e-08	2	167	71	271	0.982142857142857
Perma1|Perma1_34609	CE10.hmm  	1.3e-46	60	334	106	427	0.803519061583578
Perma1|Perma1_348652	GH3.hmm  	5.3e-53	9	215	56	280	0.953703703703704
Perma1|Perma1_359047	CE10.hmm  	1.1e-07	83	212	77	204	0.378299120234604
Perma1|Perma1_360153	GT32.hmm  	1.1e-18	4	89	68	152	0.944444444444444
Perma1|Perma1_373859	GT32.hmm  	4.9e-09	50	87	330	368	0.411111111111111
Perma1|Perma1_373924	CE10.hmm  	2.6e-15	76	291	37	265	0.63049853372434
Perma1|Perma1_376367	AA7.hmm  	1.6e-16	56	203	39	189	0.320960698689956
Perma1|Perma1_377261	GH94.hmm  	7.7e-203	302	1036	46	780	0.708494208494209
Perma1|Perma1_378357	GH32.hmm  	3.8e-70	1	285	51	399	0.969283276450512
Perma1|Perma1_385351	GH18.hmm  	7.1e-79	3	287	41	394	0.959459459459459
Perma1|Perma1_391705	GH5.hmm  	4.1e-38	23	236	99	384	0.774545454545455
Perma1|Perma1_396334	AA8.hmm  	1.2e-231	6	782	5	762	0.952147239263804
Perma1|Perma1_396334	CBM1.hmm  	1.3e-11	2	29	841	868	0.931034482758621
