Gansp1|Gansp1_104463	GT33.hmm  	4.1e-140	19	424	1	466	0.952941176470588
Gansp1|Gansp1_104745	GH131.hmm  	1.9e-16	146	251	115	222	0.411764705882353
Gansp1|Gansp1_104774	CE1.hmm  	1.8e-06	22	140	122	254	0.519823788546256
Gansp1|Gansp1_104919	GT8.hmm  	2.6e-44	30	255	6	228	0.875486381322957
Gansp1|Gansp1_104969	CE8.hmm  	2.3e-14	62	163	66	154	0.350694444444444
Gansp1|Gansp1_105279	GH13.hmm  	1.4e-26	29	281	69	342	0.842809364548495
Gansp1|Gansp1_105279	CBM20.hmm  	9.9e-10	2	35	495	528	0.366666666666667
Gansp1|Gansp1_105885	CE4.hmm  	3.9e-19	7	119	151	266	0.861538461538462
Gansp1|Gansp1_105973	CBM48.hmm  	9.2e-11	2	48	55	111	0.605263157894737
Gansp1|Gansp1_105973	GH13.hmm  	1e-26	13	281	196	495	0.896321070234114
Gansp1|Gansp1_106176	GH71.hmm  	1.2e-23	19	181	45	216	0.432
Gansp1|Gansp1_106210	AA5.hmm  	7.9e-113	562	1032	24	553	0.366900858704137
Gansp1|Gansp1_106694	PL14.hmm  	7.2e-61	5	197	95	303	0.96
Gansp1|Gansp1_106831	CBM1.hmm  	5.1e-15	2	29	24	51	0.931034482758621
Gansp1|Gansp1_106831	CE15.hmm  	1.3e-84	1	268	107	431	0.992565055762082
Gansp1|Gansp1_107088	GH20.hmm  	1.4e-06	226	332	280	364	0.314540059347181
Gansp1|Gansp1_107691	CE10.hmm  	4.3e-18	73	201	100	274	0.375366568914956
Gansp1|Gansp1_107698	GH18.hmm  	3.7e-63	8	283	62	453	0.929054054054054
Gansp1|Gansp1_107942	GH18.hmm  	5.9e-71	3	288	53	405	0.962837837837838
Gansp1|Gansp1_107942	CBM5.hmm  	4.8e-12	2	40	498	537	0.95
Gansp1|Gansp1_108051	CE1.hmm  	1.3e-05	18	120	47	184	0.449339207048458
Gansp1|Gansp1_108167	GH18.hmm  	4.3e-24	3	232	34	315	0.773648648648649
Gansp1|Gansp1_108167	CBM5.hmm  	1.1e-10	3	40	380	418	0.925
Gansp1|Gansp1_108291	CE4.hmm  	2.7e-27	12	123	205	317	0.853846153846154
Gansp1|Gansp1_108798	CE10.hmm  	2.4e-27	71	186	113	243	0.337243401759531
Gansp1|Gansp1_108834	AA7.hmm  	1.4e-75	4	456	58	511	0.986899563318777
Gansp1|Gansp1_109059	AA3.hmm  	1.7e-83	83	393	6	529	0.501618122977346
Gansp1|Gansp1_109089	GH5.hmm  	3.2e-28	24	234	306	617	0.763636363636364
Gansp1|Gansp1_109515	CBM5.hmm  	4.7e-12	2	40	626	666	0.95
Gansp1|Gansp1_109842	GH3.hmm  	1.3e-53	9	216	162	383	0.958333333333333
Gansp1|Gansp1_110650	GH18.hmm  	1.1e-18	3	241	8	273	0.804054054054054
Gansp1|Gansp1_110992	GH18.hmm  	2.4e-57	3	245	52	359	0.817567567567568
Gansp1|Gansp1_111071	AA3.hmm  	4.4e-91	85	401	16	594	0.511326860841424
Gansp1|Gansp1_111855	CE4.hmm  	2.7e-18	7	119	146	261	0.861538461538462
Gansp1|Gansp1_112149	GH18.hmm  	2.8e-17	3	95	54	174	0.310810810810811
